"","SYMBOL","gene_id","coding_length","DESCRIPTION","GENEBIOTYPE","SEQCOORDSYSTEM","ENTREZID","Wildtype_Avg","Pax6cKO_Avg","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000024544","Ldlrad4","ENSMUSG00000024544",5371,"low density lipoprotein receptor class A domain containing 4 [Source:MGI Symbol;Acc:MGI:1277150]","protein_coding","chromosome",52662,1.54490007631607,1.85001215146099,0.237231062709058,3.23016951515245,0.869417817846412,0.375408203838842,0.61988396792489
"ENSMUSG00000068245","Phf11d","ENSMUSG00000068245",4498,"PHD finger protein 11D [Source:MGI Symbol;Acc:MGI:1277133]","protein_coding","chromosome",219132,2.23180105565661,2.62939050472749,0.235030906090875,3.47554526461751,0.86918040861406,0.375470521151487,0.619913051173672
"ENSMUSG00000104346","Pcdhga3","ENSMUSG00000104346",4720,"protocadherin gamma subfamily A, 3 [Source:MGI Symbol;Acc:MGI:1935215]","protein_coding","chromosome",93711,0.345974540620019,0.4705777591671,0.440591452949445,1.0923173406143,0.868968296740305,0.375526211725774,0.619931187857298
"ENSMUSG00000078144","Capns2","ENSMUSG00000078144",1005,"calpain, small subunit 2 [Source:MGI Symbol;Acc:MGI:1916793]","protein_coding","chromosome",69543,2.20041080212058,2.99879988154584,0.449949691857512,1.49553767289273,0.868623486083835,0.37561677002431,0.620006874172968
"ENSMUSG00000047036","Zfp445","ENSMUSG00000047036",7409,"zinc finger protein 445 [Source:MGI Symbol;Acc:MGI:2143340]","protein_coding","chromosome",235682,7.81639739706474,7.21352684831815,-0.125738993363483,5.80702390496391,0.868379360550017,0.375680905627442,0.620028001609322
"ENSMUSG00000019863","Qrsl1","ENSMUSG00000019863",3876,"glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1 [Source:MGI Symbol;Acc:MGI:1923813]","protein_coding","chromosome",76563,2.15634068348126,2.54065322160061,0.21689790537825,3.22646897902195,0.867896980250119,0.375807684334349,0.620028001609322
"ENSMUSG00000027854","Sike1","ENSMUSG00000027854",10296,"suppressor of IKBKE 1 [Source:MGI Symbol;Acc:MGI:1913891]","protein_coding","chromosome",66641,2.8026327546207,2.48931417208571,-0.172054031981928,4.77974040264579,0.867860597981435,0.375817248971262,0.620028001609322
"ENSMUSG00000032839","Trpc1","ENSMUSG00000032839",8030,"transient receptor potential cation channel, subfamily C, member 1 [Source:MGI Symbol;Acc:MGI:109528]","protein_coding","chromosome",22063,0.342082305746616,0.169898579119406,-0.98593486316174,1.16855200384273,0.880700680931728,0.375911900792033,0.620028001609322
"ENSMUSG00000029060","Mib2","ENSMUSG00000029060",4724,"mindbomb E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:2679684]","protein_coding","chromosome",76580,5.50386585627878,4.92020542260642,-0.163197749995914,4.63219568677398,0.867277329540234,0.375970637511129,0.620028001609322
"ENSMUSG00000026796","Fam129b","ENSMUSG00000026796",4672,"family with sequence similarity 129, member B [Source:MGI Symbol;Acc:MGI:2442910]","protein_coding","chromosome",227737,141.988966574829,160.046678623747,0.149559429600747,9.47163821233779,0.867262346223254,0.375974579116111,0.620028001609322
"ENSMUSG00000068101","Cenpm","ENSMUSG00000068101",1617,"centromere protein M [Source:MGI Symbol;Acc:MGI:1913820]","protein_coding","chromosome",66570,1.36172242470438,2.03416735387387,0.519764980782794,1.57500305796384,0.86723335014556,0.375982207187179,0.620028001609322
"ENSMUSG00000020224","Llph","ENSMUSG00000020224",2181,"LLP homolog, long-term synaptic facilitation (Aplysia) [Source:MGI Symbol;Acc:MGI:1913475]","protein_coding","chromosome",66225,13.4206157486009,12.0396117834816,-0.166278829729349,4.80428186226621,0.867214107787266,0.375987269455022,0.620028001609322
"ENSMUSG00000025204","Ndufb8","ENSMUSG00000025204",3146,"NADH:ubiquinone oxidoreductase subunit B8 [Source:MGI Symbol;Acc:MGI:1914514]","protein_coding","chromosome",67264,5.45962144400155,4.5610323889567,-0.258815412558416,3.99145369015384,0.867287615831209,0.376086792554806,0.620118377212544
"ENSMUSG00000028013","Ppa2","ENSMUSG00000028013",9554,"pyrophosphatase (inorganic) 2 [Source:MGI Symbol;Acc:MGI:1922026]","protein_coding","chromosome",74776,1.78733473242857,1.60981304462406,-0.164875389487894,4.04079910322821,0.866496331490654,0.376176177016507,0.620176681872186
"ENSMUSG00000031807","Pgls","ENSMUSG00000031807",3770,"6-phosphogluconolactonase [Source:MGI Symbol;Acc:MGI:1913421]","protein_coding","chromosome",66171,6.69888767635889,5.79901457359749,-0.218839853832098,4.5682302567739,0.866021258875762,0.376301289582864,0.620176681872186
"ENSMUSG00000042477","Tfap2e","ENSMUSG00000042477",2085,"transcription factor AP-2, epsilon [Source:MGI Symbol;Acc:MGI:2679630]","protein_coding","chromosome",332937,0.804968853949548,1.24182972929754,0.57130057732789,1.24152393867332,0.86580756920189,0.376357586758163,0.620176681872186
"ENSMUSG00000018474","Chd3","ENSMUSG00000018474",8443,"chromodomain helicase DNA binding protein 3 [Source:MGI Symbol;Acc:MGI:1344395]","protein_coding","chromosome",216848,40.6773939788014,36.9086367741501,-0.153784267040186,8.36584601644274,0.865722079264315,0.376380112987811,0.620176681872186
"ENSMUSG00000029671","Wnt16","ENSMUSG00000029671",4360,"wingless-type MMTV integration site family, member 16 [Source:MGI Symbol;Acc:MGI:2136018]","protein_coding","chromosome",93735,0.435126370724641,0.687215796691004,0.689805801348326,1.4024767550356,0.866486941852228,0.376387311454486,0.620176681872186
"ENSMUSG00000002871","Tpra1","ENSMUSG00000002871",4171,"transmembrane protein, adipocyte asscociated 1 [Source:MGI Symbol;Acc:MGI:1345190]","protein_coding","chromosome",24100,2.89399479937593,3.31025488359762,0.177398627837466,3.72114798621884,0.865682691678337,0.376390492149442,0.620176681872186
"ENSMUSG00000027366","Sppl2a","ENSMUSG00000027366",8665,"signal peptide peptidase like 2A [Source:MGI Symbol;Acc:MGI:1913802]","protein_coding","chromosome",66552,4.82510690979863,5.25671958829418,0.11465821459593,5.4588525051278,0.865326821454107,0.376484288867561,0.620257530441542
"ENSMUSG00000068290","Ddrgk1","ENSMUSG00000068290",2084,"DDRGK domain containing 1 [Source:MGI Symbol;Acc:MGI:1924256]","protein_coding","chromosome",77006,27.6705428553261,25.218867052855,-0.139076364093065,5.78775345652001,0.864489452924059,0.376705136986876,0.620474075659075
"ENSMUSG00000024069","Slc30a6","ENSMUSG00000024069",3075,"solute carrier family 30 (zinc transporter), member 6 [Source:MGI Symbol;Acc:MGI:2386741]","protein_coding","chromosome",210148,2.06227302281981,1.7110691189613,-0.276056574215744,2.5858245619854,0.864489150002301,0.37670521691597,0.620474075659075
"ENSMUSG00000014301","Pam16","ENSMUSG00000014301",2435,"presequence translocase-asssociated motor 16 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913699]","protein_coding","chromosome",66449,1.24287350156495,1.61431869019332,0.367549768160403,1.87890165405934,0.86370358367377,0.37691258528889,0.620741902636703
"ENSMUSG00000031924","Cyb5b","ENSMUSG00000031924",4374,"cytochrome b5 type B [Source:MGI Symbol;Acc:MGI:1913677]","protein_coding","chromosome",66427,25.3566632168434,23.3482678559278,-0.14194650330402,6.74365942085215,0.862433158118458,0.377248318042839,0.621168551235582
"ENSMUSG00000064326","Siva1","ENSMUSG00000064326",2420,"SIVA1, apoptosis-inducing factor [Source:MGI Symbol;Acc:MGI:1353606]","protein_coding","chromosome",30954,3.36764468987643,3.96911560168006,0.219038369422069,3.1869136940951,0.862384316845224,0.377261234477975,0.621168551235582
"ENSMUSG00000074238","Ap1ar","ENSMUSG00000074238",8763,"adaptor-related protein complex 1 associated regulatory protein [Source:MGI Symbol;Acc:MGI:2384822]","protein_coding","chromosome",211556,9.32148585786418,10.2243296595014,0.11713673826327,6.42720225610775,0.861932147112829,0.377380846663137,0.621289230781505
"ENSMUSG00000000399","Ndufa9","ENSMUSG00000000399",2101,"NADH:ubiquinone oxidoreductase subunit A9 [Source:MGI Symbol;Acc:MGI:1913358]","protein_coding","chromosome",66108,9.09046167303408,10.4478071447128,0.196694832978527,4.37069202091929,0.860964436110076,0.377637032337925,0.621289230781505
"ENSMUSG00000068747","Sort1","ENSMUSG00000068747",7569,"sortilin 1 [Source:MGI Symbol;Acc:MGI:1338015]","protein_coding","chromosome",20661,14.1193687800612,15.4896065371872,0.122397042382973,6.81606168903317,0.860912921010599,0.377650677678713,0.621289230781505
"ENSMUSG00000060090","Rp2","ENSMUSG00000060090",5141,"retinitis pigmentosa 2 homolog [Source:MGI Symbol;Acc:MGI:1277953]","protein_coding","chromosome",19889,2.01618499231223,2.37124702449539,0.236336229004274,3.51900352979176,0.86079083678734,0.377683018451715,0.621289230781505
"ENSMUSG00000029600","Rita1","ENSMUSG00000029600",2836,"RBPJ interacting and tubulin associated 1 [Source:MGI Symbol;Acc:MGI:1922021]","protein_coding","chromosome",100764,1.15150209498152,0.86546768250677,-0.403139586975423,1.61188351718978,0.860649014966922,0.377720593214879,0.621289230781505
"ENSMUSG00000031109","Enox2","ENSMUSG00000031109",4356,"ecto-NOX disulfide-thiol exchanger 2 [Source:MGI Symbol;Acc:MGI:2384799]","protein_coding","chromosome",209224,2.18117054750381,1.8667103328068,-0.235300201406565,3.17447827586017,0.860552933250284,0.377746052731623,0.621289230781505
"ENSMUSG00000032350","Gclc","ENSMUSG00000032350",3766,"glutamate-cysteine ligase, catalytic subunit [Source:MGI Symbol;Acc:MGI:104990]","protein_coding","chromosome",14629,11.1832835537749,12.4957123810164,0.161467096643998,5.48449596384414,0.860535430729312,0.377750690796777,0.621289230781505
"ENSMUSG00000078651","Aoc2","ENSMUSG00000078651",2543,"amine oxidase, copper containing 2 (retina-specific) [Source:MGI Symbol;Acc:MGI:2668431]","protein_coding","chromosome",237940,0.822309286145931,0.547695370554667,-0.62473431152216,0.98463616055929,0.860460490676538,0.377770550468959,0.621289230781505
"ENSMUSG00000003849","Nqo1","ENSMUSG00000003849",1553,"NAD(P)H dehydrogenase, quinone 1 [Source:MGI Symbol;Acc:MGI:103187]","protein_coding","chromosome",18104,8.890566244168,7.50080053095159,-0.243237035973511,3.68831031626874,0.860411723043841,0.377783475124746,0.621289230781505
"ENSMUSG00000031256","Cstf2","ENSMUSG00000031256",9180,"cleavage stimulation factor, 3' pre-RNA subunit 2 [Source:MGI Symbol;Acc:MGI:1343054]","protein_coding","chromosome",108062,3.15412365630298,3.71035953329726,0.20585929583609,4.99669324202485,0.860536496203019,0.3778687934531,0.621289230781505
"ENSMUSG00000038415","Foxq1","ENSMUSG00000038415",4843,"forkhead box Q1 [Source:MGI Symbol;Acc:MGI:1298228]","protein_coding","chromosome",15220,11.2379509515518,13.2662685218715,0.238684829708869,5.90389040496798,0.87150671018975,0.377890057888678,0.621289230781505
"ENSMUSG00000066324","Impad1","ENSMUSG00000066324",6543,"inositol monophosphatase domain containing 1 [Source:MGI Symbol;Acc:MGI:1915720]","protein_coding","chromosome",242291,7.29702253832887,6.7724820125372,-0.116500768011712,5.53336250238243,0.859959401286029,0.377903384519412,0.621289230781505
"ENSMUSG00000075391","Gm13443","ENSMUSG00000075391",555,"predicted gene 13443 [Source:MGI Symbol;Acc:MGI:3649615]","processed_pseudogene","chromosome",654354,3.07438048279821,4.27419185864306,0.477654162266221,1.17203697943593,0.859908157718378,0.377916972787337,0.621289230781505
"ENSMUSG00000006651","Aplp1","ENSMUSG00000006651",3017,"amyloid beta (A4) precursor-like protein 1 [Source:MGI Symbol;Acc:MGI:88046]","protein_coding","chromosome",11803,1.14139979861629,0.61462195904217,-0.860206897654603,1.50239958836534,0.870752964145746,0.378037713836473,0.621414056160546
"ENSMUSG00000024422","Dhx16","ENSMUSG00000024422",4094,"DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:MGI Symbol;Acc:MGI:1916442]","protein_coding","chromosome",69192,23.2936045051484,21.6379286036978,-0.127425727028934,6.53521230167645,0.859160201470464,0.378115394818003,0.621468078693996
"ENSMUSG00000034254","Agpat1","ENSMUSG00000034254",3001,"1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha) [Source:MGI Symbol;Acc:MGI:1932075]","protein_coding","chromosome",55979,7.79183805359725,7.10301969421427,-0.149747653707735,4.50281246781279,0.858649173362848,0.378251056189476,0.621505556553097
"ENSMUSG00000039427","Alg1","ENSMUSG00000039427",2682,"asparagine-linked glycosylation 1 (beta-1,4-mannosyltransferase) [Source:MGI Symbol;Acc:MGI:2384774]","protein_coding","chromosome",208211,1.94520108675377,1.49319012901136,-0.383190042605457,2.26249367162858,0.858556843654573,0.378275574785557,0.621505556553097
"ENSMUSG00000027840","Wnt2b","ENSMUSG00000027840",4201,"wingless-type MMTV integration site family, member 2B [Source:MGI Symbol;Acc:MGI:1261834]","protein_coding","chromosome",22414,0.187177659361974,0.330779409030972,0.838620322375286,0.371068282691941,0.858508917739198,0.378288302714287,0.621505556553097
"ENSMUSG00000061111","Mcrip1","ENSMUSG00000061111",1282,"MAPK regulated corepressor interacting protein 1 [Source:MGI Symbol;Acc:MGI:2384752]","protein_coding","chromosome",192173,16.6934076939393,14.9459383106676,-0.186952505851864,4.36492313589596,0.85839908769343,0.378317473344249,0.621505556553097
"ENSMUSG00000044881","Coa4","ENSMUSG00000044881",2627,"cytochrome c oxidase assembly factor 4 [Source:MGI Symbol;Acc:MGI:1915435]","protein_coding","chromosome",68185,0.971546217555009,0.616306074641492,-0.624748217839253,1.18041423327412,0.857992944361535,0.378425374493139,0.621609176509875
"ENSMUSG00000002409","Dyrk1b","ENSMUSG00000002409",2695,"dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1b [Source:MGI Symbol;Acc:MGI:1330302]","protein_coding","chromosome",13549,9.08266808695736,8.00442160461289,-0.192125506148026,4.54591930636776,0.857614990211802,0.378525829465175,0.621700542128815
"ENSMUSG00000078908","Mon1b","ENSMUSG00000078908",5120,"MON1 homolog B, secretory traffciking associated [Source:MGI Symbol;Acc:MGI:1923231]","protein_coding","chromosome",270096,10.015135457444,11.3398318715412,0.152830986583113,5.78663283235455,0.856692211620084,0.378771265211753,0.621999730091126
"ENSMUSG00000002010","Idh3g","ENSMUSG00000002010",2701,"isocitrate dehydrogenase 3 (NAD+), gamma [Source:MGI Symbol;Acc:MGI:1099463]","protein_coding","chromosome",15929,7.46698686685501,8.43544100779222,0.175346151231463,4.43836969398396,0.856570659567152,0.37880361339748,0.621999730091126
"ENSMUSG00000037013","Ss18","ENSMUSG00000037013",10193,"SS18, nBAF chromatin remodeling complex subunit [Source:MGI Symbol;Acc:MGI:107708]","protein_coding","chromosome",268996,4.29604044603272,4.67579929770869,0.114400552339687,5.52352947214515,0.856424350612764,0.37884255573301,0.621999730091126
"ENSMUSG00000024862","Klc2","ENSMUSG00000024862",4134,"kinesin light chain 2 [Source:MGI Symbol;Acc:MGI:107953]","protein_coding","chromosome",16594,8.0285924270719,7.40974501119106,-0.128864580798496,5.00734096751727,0.855715899158482,0.379031208741937,0.622235796332952
"ENSMUSG00000073374","C030034I22Rik","ENSMUSG00000073374",4231,"RIKEN cDNA C030034I22 gene [Source:MGI Symbol;Acc:MGI:1924783]","lncRNA","chromosome",77533,0.293643280495075,0.434738194799413,0.516951878683799,0.81642501656067,0.855385496524496,0.379119241308263,0.622260279873446
"ENSMUSG00000022561","Gpaa1","ENSMUSG00000022561",2947,"GPI anchor attachment protein 1 [Source:MGI Symbol;Acc:MGI:1202392]","protein_coding","chromosome",14731,5.71661371719405,5.13772402525175,-0.178095277496468,4.02699218116996,0.855254632880445,0.379154117433429,0.622260279873446
"ENSMUSG00000036257","Pnpla8","ENSMUSG00000036257",14174,"patatin-like phospholipase domain containing 8 [Source:MGI Symbol;Acc:MGI:1914702]","protein_coding","chromosome",67452,2.44531059430524,2.75492740268091,0.171070183514333,5.20989640806849,0.85515473943732,0.379180743126172,0.622260279873446
"ENSMUSG00000029433","Diablo","ENSMUSG00000029433",6166,"diablo, IAP-binding mitochondrial protein [Source:MGI Symbol;Acc:MGI:1913843]","protein_coding","chromosome",66593,0.689550353053656,0.553207701319104,-0.334689040036501,2.02257233820446,0.853235246500565,0.379692931344743,0.62302708306207
"ENSMUSG00000024732","Ccdc86","ENSMUSG00000024732",5774,"coiled-coil domain containing 86 [Source:MGI Symbol;Acc:MGI:1277220]","protein_coding","chromosome",108673,2.31287792577654,1.89926843939737,-0.329065114671931,3.64481646258322,0.85688586117903,0.37979020120696,0.62311295789599
"ENSMUSG00000021311","Mtr","ENSMUSG00000021311",8524,"5-methyltetrahydrofolate-homocysteine methyltransferase [Source:MGI Symbol;Acc:MGI:894292]","protein_coding","chromosome",238505,1.91849663912487,2.19562286177056,0.179639690848785,4.15051589275315,0.852447116101151,0.37990354368152,0.623183753577315
"ENSMUSG00000058385","Hist1h2bg","ENSMUSG00000058385",618,"histone cluster 1, H2bg [Source:MGI Symbol;Acc:MGI:2448386]","protein_coding","chromosome",NA,18.2254017447283,15.0413204730623,-0.278778301428098,3.38448996012452,0.852373476805262,0.379923231610487,0.623183753577315
"ENSMUSG00000039828","Wdr70","ENSMUSG00000039828",3738,"WD repeat domain 70 [Source:MGI Symbol;Acc:MGI:1921020]","protein_coding","chromosome",545085,4.48575149533464,4.07080836967126,-0.156225825431939,4.02297928109394,0.851693904375284,0.380104994466024,0.623408155914885
"ENSMUSG00000069972","Rps13-ps2","ENSMUSG00000069972",453,"ribosomal protein S13, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3704295]","processed_pseudogene","chromosome",100039924,14.8995331464447,12.1256905013244,-0.319720603573922,2.66841308375361,0.851008978742121,0.380288325980689,0.623635077622306
"ENSMUSG00000027827","Kcnab1","ENSMUSG00000027827",11174,"potassium voltage-gated channel, shaker-related subfamily, beta member 1 [Source:MGI Symbol;Acc:MGI:109155]","protein_coding","chromosome",16497,0.120581030082557,0.215945177896741,0.862540106903823,1.05613994220985,0.856456014393076,0.38035986133641,0.623669718881837
"ENSMUSG00000056598","Drc3","ENSMUSG00000056598",4519,"dynein regulatory complex subunit 3 [Source:MGI Symbol;Acc:MGI:1921915]","protein_coding","chromosome",74665,0.20470451218187,0.0839071480462024,-1.15540954938411,-0.208849436917669,0.853585046042353,0.38039940018047,0.623669718881837
