"","length","gc"
"ENSMUSG00000083579",313,0.511182108626198
"ENSMUSG00000020993",2419,0.460520876395205
"ENSMUSG00000035069",2144,0.48134328358209
"ENSMUSG00000116903",2525,0.390891089108911
"ENSMUSG00000087278",2229,0.462987886944818
"ENSMUSG00000086228",2528,0.527689873417722
"ENSMUSG00000027358",3555,0.524613220815752
"ENSMUSG00000102982",1266,0.464454976303318
"ENSMUSG00000081789",491,0.364562118126273
"ENSMUSG00000042750",903,0.641196013289037
"ENSMUSG00000031585",2348,0.496166950596252
"ENSMUSG00000030411",8372,0.563186813186813
"ENSMUSG00000025199",5087,0.424415175938667
"ENSMUSG00000026656",5790,0.440587219343696
"ENSMUSG00000046671",5370,0.515642458100559
"ENSMUSG00000040928",9448,0.448454699407282
"ENSMUSG00000030761",8874,0.527721433400947
"ENSMUSG00000082286",1877,0.555673947789025
"ENSMUSG00000089235",140,0.585714285714286
"ENSMUSG00000036782",4253,0.424641429579121
"ENSMUSG00000031609",1178,0.437181663837012
"ENSMUSG00000021090",7666,0.434907383250717
"ENSMUSG00000059439",6085,0.485456039441249
"ENSMUSG00000101823",2613,0.432070417145044
"ENSMUSG00000037674",15302,0.407463076721997
"ENSMUSG00000024037",5439,0.476190476190476
"ENSMUSG00000034566",1465,0.499658703071672
"ENSMUSG00000036721",5003,0.452328602838297
"ENSMUSG00000032215",1716,0.455128205128205
"ENSMUSG00000033720",9635,0.520705760249092
"ENSMUSG00000035505",2710,0.460885608856089
"ENSMUSG00000023118",10534,0.541674577558382
"ENSMUSG00000013076",10064,0.478239268680445
"ENSMUSG00000089940",52997,0.386550182085778
"ENSMUSG00000037406",2404,0.498752079866889
"ENSMUSG00000079283",1750,0.434285714285714
"ENSMUSG00000051950",4798,0.454564401834098
"ENSMUSG00000026301",4278,0.476390836839645
"ENSMUSG00000028245",8368,0.456859464627151
"ENSMUSG00000055660",8036,0.396341463414634
"ENSMUSG00000034990",8439,0.500533238535372
"ENSMUSG00000113003",3370,0.499703264094955
"ENSMUSG00000085837",2025,0.620740740740741
"ENSMUSG00000022179",3078,0.417478882391163
"ENSMUSG00000042642",4087,0.46733545387815
"ENSMUSG00000026694",9740,0.459342915811088
"ENSMUSG00000016477",5429,0.526984711733284
"ENSMUSG00000020877",2050,0.592682926829268
"ENSMUSG00000097399",3823,0.461679309442846
"ENSMUSG00000020180",3442,0.472690296339338
"ENSMUSG00000079554",5771,0.485531103794836
"ENSMUSG00000026039",7007,0.40174111602683
"ENSMUSG00000021798",6105,0.503357903357903
"ENSMUSG00000097372",2387,0.429409300377042
"ENSMUSG00000037437",2993,0.391914467089876
"ENSMUSG00000003068",4580,0.587554585152838
"ENSMUSG00000033102",9179,0.457021462032901
"ENSMUSG00000048832",2707,0.579977835241965
"ENSMUSG00000024759",10099,0.423903356767997
"ENSMUSG00000030519",3824,0.571129707112971
"ENSMUSG00000063787",909,0.512651265126513
"ENSMUSG00000108802",2809,0.452830188679245
"ENSMUSG00000048120",5580,0.457885304659498
"ENSMUSG00000020780",2737,0.511143587869931
"ENSMUSG00000044408",1518,0.470355731225296
"ENSMUSG00000028101",3918,0.55895865237366
"ENSMUSG00000101225",2432,0.512335526315789
"ENSMUSG00000049539",741,0.545209176788124
"ENSMUSG00000028051",4154,0.501203659123736
"ENSMUSG00000027977",9878,0.408483498683944
"ENSMUSG00000025892",6305,0.426011102299762
"ENSMUSG00000054115",7875,0.411936507936508
"ENSMUSG00000025821",7663,0.529949106094219
"ENSMUSG00000055897",12025,0.474428274428274
"ENSMUSG00000035569",16580,0.453679131483715
"ENSMUSG00000031828",2339,0.598118854211201
"ENSMUSG00000035545",6395,0.560906958561376
"ENSMUSG00000043999",2926,0.463773069036227
"ENSMUSG00000003779",4338,0.477869986168741
"ENSMUSG00000004667",2670,0.550936329588015
"ENSMUSG00000064032",3333,0.5004500450045
"ENSMUSG00000006476",4896,0.579044117647059
"ENSMUSG00000027478",5106,0.524872698785742
"ENSMUSG00000037533",13295,0.421060549078601
"ENSMUSG00000015165",5953,0.521081807492021
"ENSMUSG00000008036",1472,0.576766304347826
"ENSMUSG00000026141",6887,0.436619718309859
"ENSMUSG00000046318",10831,0.451481857630874
"ENSMUSG00000025386",2317,0.511868795856711
"ENSMUSG00000035601",2641,0.449450965543355
"ENSMUSG00000094732",2743,0.423259205249727
"ENSMUSG00000042524",5420,0.547785977859779
"ENSMUSG00000037316",7032,0.43287827076223
"ENSMUSG00000035521",2249,0.472209871053802
"ENSMUSG00000061894",8375,0.50710447761194
"ENSMUSG00000031337",13935,0.380409041980624
"ENSMUSG00000024843",12024,0.463656021290752
"ENSMUSG00000010154",2510,0.60597609561753
"ENSMUSG00000026895",861,0.518002322880372
"ENSMUSG00000029068",5278,0.464190981432361
"ENSMUSG00000033382",12045,0.403237858032379
"ENSMUSG00000026207",12741,0.616749077780394
"ENSMUSG00000074384",1930,0.43160621761658
"ENSMUSG00000053134",6994,0.465970832141836
"ENSMUSG00000001630",4880,0.457786885245902
"ENSMUSG00000027257",4327,0.567598798243587
"ENSMUSG00000054708",8142,0.553058216654385
"ENSMUSG00000040118",12416,0.386517396907216
"ENSMUSG00000036513",3312,0.416968599033816
"ENSMUSG00000038390",3838,0.591714434601355
"ENSMUSG00000069441",5686,0.418747801618009
"ENSMUSG00000034872",3521,0.542743538767396
"ENSMUSG00000030987",10371,0.48423488573908
"ENSMUSG00000057637",7420,0.461590296495957
"ENSMUSG00000042138",3571,0.494259311117334
"ENSMUSG00000020434",2590,0.42972972972973
"ENSMUSG00000031255",5125,0.428292682926829
"ENSMUSG00000031450",8784,0.494421675774135
"ENSMUSG00000089789",3930,0.476844783715013
"ENSMUSG00000087013",2574,0.522921522921523
"ENSMUSG00000031365",6745,0.467309117865085
"ENSMUSG00000015120",5474,0.515710632078919
"ENSMUSG00000109297",762,0.468503937007874
"ENSMUSG00000089824",6689,0.43040813275527
"ENSMUSG00000028322",1324,0.545317220543807
"ENSMUSG00000061787",1274,0.519623233908948
"ENSMUSG00000064125",4891,0.583929666734819
"ENSMUSG00000024130",9374,0.52496266268402
"ENSMUSG00000063919",8678,0.477875086425444
"ENSMUSG00000033799",12454,0.3793961779348
"ENSMUSG00000031434",6051,0.458601883986118
"ENSMUSG00000004937",2876,0.549026425591099
"ENSMUSG00000001472",5390,0.536363636363636
"ENSMUSG00000057719",5634,0.489705360312389
"ENSMUSG00000020698",1871,0.46071619454837
"ENSMUSG00000097974",3569,0.573830204539087
"ENSMUSG00000022507",4960,0.438306451612903
"ENSMUSG00000026959",9700,0.556185567010309
"ENSMUSG00000115867",1610,0.505590062111801
"ENSMUSG00000032908",4002,0.478260869565217
"ENSMUSG00000004610",1164,0.559278350515464
"ENSMUSG00000030954",1998,0.437437437437437
"ENSMUSG00000025208",1520,0.541447368421053
"ENSMUSG00000019802",8787,0.406509616478889
"ENSMUSG00000019470",4685,0.507150480256137
"ENSMUSG00000103122",2318,0.39732528041415
"ENSMUSG00000064339",1582,0.353982300884956
"ENSMUSG00000087403",5089,0.421890351739045
"ENSMUSG00000080006",438,0.534246575342466
"ENSMUSG00000046668",3008,0.576795212765957
"ENSMUSG00000073139",2513,0.463987266215678
"ENSMUSG00000070997",3720,0.493279569892473
"ENSMUSG00000047945",1605,0.581931464174455
"ENSMUSG00000026849",1995,0.56140350877193
"ENSMUSG00000030983",2038,0.46810598626104
"ENSMUSG00000052298",3661,0.452062278066102
"ENSMUSG00000064345",1038,0.357418111753372
"ENSMUSG00000074794",6266,0.383657835939994
"ENSMUSG00000032812",8433,0.578797580932053
"ENSMUSG00000029279",5115,0.447311827956989
"ENSMUSG00000113722",529,0.506616257088847
"ENSMUSG00000075389",3028,0.55779392338177
"ENSMUSG00000020078",2860,0.471678321678322
"ENSMUSG00000085819",2903,0.486048914915605
"ENSMUSG00000104044",4355,0.359586681974742
"ENSMUSG00000056553",8602,0.498837479655894
"ENSMUSG00000037363",7238,0.452611218568665
"ENSMUSG00000020546",11834,0.418624302856177
"ENSMUSG00000032135",3350,0.551044776119403
"ENSMUSG00000027673",4995,0.482682682682683
"ENSMUSG00000097855",4897,0.461915458443945
"ENSMUSG00000038406",5930,0.556829679595278
"ENSMUSG00000028034",15500,0.373870967741936
"ENSMUSG00000101972",411,0.669099756690998
"ENSMUSG00000027001",2992,0.419451871657754
"ENSMUSG00000035696",8336,0.464491362763916
"ENSMUSG00000020448",2906,0.471782518926359
"ENSMUSG00000018899",3976,0.523893360160966
"ENSMUSG00000043556",6526,0.448666870977628
"ENSMUSG00000090919",5506,0.400835452233927
"ENSMUSG00000067424",6700,0.403283582089552
"ENSMUSG00000024054",19982,0.421829646682014
"ENSMUSG00000083161",2958,0.441514536849222
"ENSMUSG00000001134",1639,0.422208663819402
"ENSMUSG00000000441",6845,0.463842220598977
"ENSMUSG00000006471",5835,0.518594687232219
"ENSMUSG00000000739",4419,0.525684544014483
"ENSMUSG00000047909",5926,0.481606479919001
"ENSMUSG00000047230",3325,0.48781954887218
"ENSMUSG00000022386",3974,0.533215903371917
"ENSMUSG00000077565",89,0.438202247191011
"ENSMUSG00000056947",2492,0.4723113964687
"ENSMUSG00000003123",5886,0.511382942575603
"ENSMUSG00000028645",3506,0.53936109526526
"ENSMUSG00000034795",1985,0.384382871536524
"ENSMUSG00000061979",2843,0.533239535701724
"ENSMUSG00000024773",7693,0.585597296243338
"ENSMUSG00000039221",1989,0.437405731523379
"ENSMUSG00000027540",5533,0.557744442436291
"ENSMUSG00000084799",2880,0.455208333333333
"ENSMUSG00000025742",3873,0.469403563129357
"ENSMUSG00000032376",6848,0.447721962616822
"ENSMUSG00000028173",8792,0.380118289353958
"ENSMUSG00000020070",8108,0.429699062654169
"ENSMUSG00000072214",3915,0.584163473818646
"ENSMUSG00000032000",5009,0.473347973647435
"ENSMUSG00000028869",3683,0.480586478414336
"ENSMUSG00000109784",3948,0.416666666666667
"ENSMUSG00000039539",3027,0.411298315163528
"ENSMUSG00000083283",444,0.40990990990991
"ENSMUSG00000105112",553,0.520795660036166
"ENSMUSG00000097533",1406,0.465860597439545
"ENSMUSG00000026094",5185,0.397878495660559
"ENSMUSG00000024472",8702,0.426798437140887
"ENSMUSG00000102018",3348,0.567801672640382
"ENSMUSG00000109231",1612,0.457196029776675
"ENSMUSG00000117300",570,0.498245614035088
"ENSMUSG00000032469",2488,0.471463022508039
"ENSMUSG00000029650",2458,0.489015459723352
"ENSMUSG00000074991",4271,0.399906345118239
"ENSMUSG00000023909",2644,0.586989409984871
"ENSMUSG00000025722",3721,0.489115829078205
"ENSMUSG00000064427",136,0.558823529411765
"ENSMUSG00000018322",3040,0.534210526315789
"ENSMUSG00000018395",3586,0.484662576687117
"ENSMUSG00000063632",8311,0.46480567922031
"ENSMUSG00000006269",4381,0.501711937913718
"ENSMUSG00000110246",19000,0.381473684210526
"ENSMUSG00000019773",2003,0.462306540189715
"ENSMUSG00000036006",11825,0.476025369978858
"ENSMUSG00000022961",14907,0.447843295096264
"ENSMUSG00000109679",1363,0.424064563462949
"ENSMUSG00000032788",5397,0.543450064850843
"ENSMUSG00000017376",5447,0.432348081512759
"ENSMUSG00000044447",12169,0.458870901470951
"ENSMUSG00000069495",4697,0.432403661911859
"ENSMUSG00000042229",2861,0.475707794477455
"ENSMUSG00000044617",5960,0.516778523489933
"ENSMUSG00000108414",2969,0.406871000336814
"ENSMUSG00000024664",3792,0.53243670886076
"ENSMUSG00000002930",1757,0.445076835515083
"ENSMUSG00000024091",3492,0.510595647193585
"ENSMUSG00000110185",2839,0.376188798872843
"ENSMUSG00000021983",15410,0.441336794289422
"ENSMUSG00000075467",2916,0.55761316872428
"ENSMUSG00000025231",7691,0.537381354830321
"ENSMUSG00000073468",3064,0.449738903394256
"ENSMUSG00000026678",4546,0.410030796304443
"ENSMUSG00000031021",2002,0.56043956043956
"ENSMUSG00000117975",3950,0.520506329113924
"ENSMUSG00000093803",4538,0.543411194358748
"ENSMUSG00000097493",7043,0.506460315206588
"ENSMUSG00000060397",4087,0.444091020308295
"ENSMUSG00000091896",11565,0.405620406398617
"ENSMUSG00000105095",822,0.531630170316302
"ENSMUSG00000040249",17717,0.532482926003274
"ENSMUSG00000107227",3532,0.392129105322763
"ENSMUSG00000024217",6521,0.468179727035731
"ENSMUSG00000030216",5029,0.499701729966196
"ENSMUSG00000114220",642,0.534267912772586
"ENSMUSG00000102302",4755,0.391587802313354
"ENSMUSG00000035686",2189,0.486066697121973
"ENSMUSG00000047554",5872,0.437159400544959
"ENSMUSG00000030031",5093,0.402905949342234
"ENSMUSG00000060044",5282,0.449072321090496
"ENSMUSG00000032840",5649,0.512303062488936
"ENSMUSG00000020492",3272,0.400977995110024
"ENSMUSG00000060371",10483,0.493465610989221
"ENSMUSG00000036093",5409,0.454612682566094
"ENSMUSG00000075703",13135,0.427027027027027
"ENSMUSG00000060882",5152,0.443517080745342
"ENSMUSG00000024301",3700,0.554054054054054
"ENSMUSG00000032463",5745,0.456919060052219
"ENSMUSG00000020630",2586,0.491879350348028
"ENSMUSG00000090093",2561,0.452557594689574
"ENSMUSG00000035595",678,0.563421828908555
"ENSMUSG00000017291",12421,0.399243217132276
"ENSMUSG00000028706",5993,0.463874520273653
"ENSMUSG00000048661",4809,0.469536286130173
"ENSMUSG00000053091",5886,0.478253482840639
"ENSMUSG00000029817",6945,0.428509719222462
"ENSMUSG00000037905",6571,0.483640237406787
"ENSMUSG00000029168",7376,0.546908893709328
"ENSMUSG00000113555",483,0.451345755693582
"ENSMUSG00000086290",2402,0.474604496253122
"ENSMUSG00000042380",1022,0.588062622309198
"ENSMUSG00000026965",3445,0.541944847605225
"ENSMUSG00000028247",2997,0.43043043043043
"ENSMUSG00000038467",2027,0.534287123828318
"ENSMUSG00000021713",5880,0.372278911564626
"ENSMUSG00000069272",704,0.541193181818182
"ENSMUSG00000017485",14613,0.396359406008349
"ENSMUSG00000031730",6326,0.471546000632311
"ENSMUSG00000043140",3391,0.504865821291654
"ENSMUSG00000045257",656,0.516768292682927
"ENSMUSG00000037747",9732,0.399095766543362
"ENSMUSG00000025246",7052,0.445689166193988
"ENSMUSG00000114094",1274,0.430141287284144
"ENSMUSG00000106831",459,0.457516339869281
"ENSMUSG00000014601",5453,0.494956904456263
"ENSMUSG00000019907",8020,0.427182044887781
"ENSMUSG00000037166",1367,0.586686174103877
"ENSMUSG00000117611",515,0.499029126213592
"ENSMUSG00000044145",3550,0.372112676056338
"ENSMUSG00000036907",2000,0.6335
"ENSMUSG00000086851",1504,0.450797872340426
"ENSMUSG00000028030",12127,0.421621175888513
"ENSMUSG00000028042",5591,0.600786979073511
"ENSMUSG00000034452",5213,0.46000383656244
"ENSMUSG00000045639",6723,0.569091179532947
"ENSMUSG00000085049",1285,0.455252918287938
"ENSMUSG00000031576",3737,0.455445544554455
"ENSMUSG00000025475",5386,0.540660972892685
"ENSMUSG00000006134",5042,0.484133280444268
"ENSMUSG00000028943",8272,0.552587040618955
"ENSMUSG00000047515",6462,0.444444444444444
"ENSMUSG00000039480",3505,0.418544935805991
"ENSMUSG00000024215",2305,0.576138828633406
"ENSMUSG00000118018",3704,0.375269978401728
"ENSMUSG00000002031",6416,0.491115960099751
"ENSMUSG00000027088",4335,0.422606689734717
"ENSMUSG00000059939",3695,0.532611637347767
"ENSMUSG00000107290",2157,0.390356977283264
"ENSMUSG00000105264",2313,0.45092952875054
"ENSMUSG00000035964",1663,0.558628983764281
"ENSMUSG00000062761",6886,0.461370897473134
"ENSMUSG00000087050",2429,0.511321531494442
"ENSMUSG00000033411",9251,0.38039130904767
"ENSMUSG00000023075",3450,0.491304347826087
"ENSMUSG00000087365",1610,0.473291925465839
"ENSMUSG00000042682",1891,0.450026441036489
"ENSMUSG00000041297",13456,0.405469678953627
"ENSMUSG00000029822",9021,0.46535860769316
"ENSMUSG00000117819",5012,0.544493216280926
"ENSMUSG00000110702",4561,0.513703135277351
"ENSMUSG00000050069",3745,0.436582109479306
"ENSMUSG00000110353",1777,0.437816544738323
"ENSMUSG00000071659",7108,0.472144063027575
"ENSMUSG00000007867",1651,0.526347668079951
"ENSMUSG00000063200",2753,0.42462767889575
"ENSMUSG00000031555",4115,0.45321992709599
"ENSMUSG00000002059",2385,0.567295597484277
"ENSMUSG00000109608",1994,0.472417251755266
"ENSMUSG00000048200",2764,0.599131693198263
"ENSMUSG00000001441",7206,0.445323341659728
"ENSMUSG00000027286",2227,0.445442299057027
"ENSMUSG00000105358",5241,0.45811867964129
"ENSMUSG00000037017",3198,0.48968105065666
"ENSMUSG00000021951",947,0.485744456177402
"ENSMUSG00000032596",6692,0.544530783024507
"ENSMUSG00000040782",17516,0.383363781685316
"ENSMUSG00000042594",4807,0.588932806324111
"ENSMUSG00000063972",10824,0.436160384331116
"ENSMUSG00000081058",1020,0.601960784313725
"ENSMUSG00000072115",1202,0.486688851913478
"ENSMUSG00000068877",2271,0.543372963452224
"ENSMUSG00000037544",6805,0.46157237325496
"ENSMUSG00000001542",9828,0.404863654863655
"ENSMUSG00000023266",3128,0.589194373401535
"ENSMUSG00000030170",2654,0.577241899020347
"ENSMUSG00000111594",1480,0.415540540540541
"ENSMUSG00000048332",5108,0.44087705559906
"ENSMUSG00000056429",5013,0.456014362657092
"ENSMUSG00000005994",2828,0.455799151343706
"ENSMUSG00000031327",7375,0.377627118644068
"ENSMUSG00000027270",2933,0.510398908966928
"ENSMUSG00000063894",8902,0.393619411368232
"ENSMUSG00000078521",1275,0.522352941176471
"ENSMUSG00000030319",5474,0.566861527219583
"ENSMUSG00000112400",858,0.503496503496503
"ENSMUSG00000028837",1204,0.495847176079734
"ENSMUSG00000073062",5619,0.507919558640327
"ENSMUSG00000072763",3341,0.445375636037115
"ENSMUSG00000027598",9709,0.411061901328664
"ENSMUSG00000044628",1334,0.605697151424288
"ENSMUSG00000117725",6295,0.451628276409849
"ENSMUSG00000035139",4626,0.504755728491137
"ENSMUSG00000029625",3598,0.538076709282935
"ENSMUSG00000050965",8992,0.449065836298932
"ENSMUSG00000053080",7032,0.574089874857793
"ENSMUSG00000030934",2360,0.471610169491525
"ENSMUSG00000113106",2158,0.46663577386469
"ENSMUSG00000035456",4855,0.541915550978373
"ENSMUSG00000069743",3718,0.384884346422808
"ENSMUSG00000052299",7844,0.417771545130036
"ENSMUSG00000045896",6335,0.421625887924231
"ENSMUSG00000057967",1187,0.614995787700084
"ENSMUSG00000022677",5806,0.447295900792284
"ENSMUSG00000031391",7347,0.480332108343542
"ENSMUSG00000024065",6558,0.49801768831961
"ENSMUSG00000026817",2593,0.555726957192441
"ENSMUSG00000042650",5987,0.501419742776015
"ENSMUSG00000028086",7046,0.456287255180244
"ENSMUSG00000039704",8589,0.378390965188031
"ENSMUSG00000025239",6018,0.513958125623131
"ENSMUSG00000024052",12233,0.469631325104226
"ENSMUSG00000053825",10903,0.402182885444373
"ENSMUSG00000106647",2872,0.443941504178273
"ENSMUSG00000027284",11421,0.410734611680238
"ENSMUSG00000006281",9568,0.458821070234114
"ENSMUSG00000040918",3838,0.478113600833768
"ENSMUSG00000102222",4732,0.530853761622992
"ENSMUSG00000026764",7142,0.477177261271353
"ENSMUSG00000037621",2507,0.585959313921021
"ENSMUSG00000021252",4235,0.460684769775679
"ENSMUSG00000040325",7786,0.434883123555099
"ENSMUSG00000103507",2227,0.422541535698249
"ENSMUSG00000061046",2643,0.560348089292471
"ENSMUSG00000033735",3545,0.517630465444288
"ENSMUSG00000032127",4940,0.482591093117409
"ENSMUSG00000050587",4626,0.421098140942499
"ENSMUSG00000005204",3632,0.508810572687225
"ENSMUSG00000110218",1269,0.559495665878645
"ENSMUSG00000028044",1126,0.512433392539964
"ENSMUSG00000034584",10519,0.462401368951421
"ENSMUSG00000004535",9991,0.402562306075468
"ENSMUSG00000048799",6861,0.461594519749308
"ENSMUSG00000107865",3359,0.429889848169098
"ENSMUSG00000035203",2810,0.629181494661922
"ENSMUSG00000027985",8788,0.476103777878926
"ENSMUSG00000107868",2368,0.478462837837838
"ENSMUSG00000111104",471,0.494692144373673
"ENSMUSG00000047910",5225,0.430047846889952
"ENSMUSG00000062960",9030,0.450055370985604
"ENSMUSG00000025791",2921,0.516946251283807
"ENSMUSG00000021062",4614,0.545513654096229
"ENSMUSG00000044285",973,0.522096608427544
"ENSMUSG00000024121",3384,0.555851063829787
"ENSMUSG00000022450",1801,0.504719600222099
"ENSMUSG00000102992",2567,0.406310868718348
"ENSMUSG00000069170",24878,0.394565479540156
"ENSMUSG00000025787",4555,0.48364434687157
"ENSMUSG00000004031",8767,0.469031595756815
"ENSMUSG00000027500",5602,0.423777222420564
"ENSMUSG00000019726",17459,0.44326708287989
"ENSMUSG00000104940",870,0.404597701149425
"ENSMUSG00000000085",7731,0.463200103479498
"ENSMUSG00000097885",3731,0.518627713749665
"ENSMUSG00000043460",8112,0.57137573964497
"ENSMUSG00000083061",348,0.442528735632184
"ENSMUSG00000091509",1113,0.303683737646002
"ENSMUSG00000117548",768,0.40234375
