"","SYMBOL","gene_id","length","gc","DESCRIPTION","GENEBIOTYPE","SEQCOORDSYSTEM","ENTREZID"
"ENSMUSG00000079547","H2-DMb1","ENSMUSG00000079547",1681,0.530041641879833,"histocompatibility 2, class II, locus Mb1 [Source:MGI Symbol;Acc:MGI:95922]","protein_coding","chromosome","14999"
"ENSMUSG00000060586","H2-Eb1","ENSMUSG00000060586",1944,0.5190329218107,"histocompatibility 2, class II antigen E beta [Source:MGI Symbol;Acc:MGI:95901]","protein_coding","chromosome","14969"
"ENSMUSG00000061232","H2-K1","ENSMUSG00000061232",2938,0.556841388699796,"histocompatibility 2, K1, K region [Source:MGI Symbol;Acc:MGI:95904]","protein_coding","chromosome","14972"
"ENSMUSG00000067203","H2-K2","ENSMUSG00000067203",1713,0.5569176882662,"histocompatibility 2, K region locus 2 [Source:MGI Symbol;Acc:MGI:95906]","transcribed_unprocessed_pseudogene","chromosome","630499"
"ENSMUSG00000073422","H2-Ke6","ENSMUSG00000073422",1643,0.580645161290323,"H2-K region expressed gene 6 [Source:MGI Symbol;Acc:MGI:95911]","protein_coding","chromosome","14979"
"ENSMUSG00000016206","H2-M3","ENSMUSG00000016206",1438,0.510431154381085,"histocompatibility 2, M region locus 3 [Source:MGI Symbol;Acc:MGI:95915]","protein_coding","chromosome","14991"
"ENSMUSG00000067235","H2-Q10","ENSMUSG00000067235",4348,0.532658693652254,"histocompatibility 2, Q region locus 10 [Source:MGI Symbol;Acc:MGI:95929]","protein_coding","chromosome","15007"
"ENSMUSG00000035929","H2-Q4","ENSMUSG00000035929",2596,0.543913713405239,"histocompatibility 2, Q region locus 4 [Source:MGI Symbol;Acc:MGI:95933]","protein_coding","chromosome","15015"
"ENSMUSG00000055413","H2-Q5","ENSMUSG00000055413",1591,0.585795097423004,"histocompatibility 2, Q region locus 5 [Source:MGI Symbol;Acc:MGI:95934]","polymorphic_pseudogene","chromosome","15016"
"ENSMUSG00000073409","H2-Q6","ENSMUSG00000073409",2085,0.54916067146283,"histocompatibility 2, Q region locus 6 [Source:MGI Symbol;Acc:MGI:95935]","protein_coding","chromosome","110557"
"ENSMUSG00000060550","H2-Q7","ENSMUSG00000060550",4265,0.522157092614302,"histocompatibility 2, Q region locus 7 [Source:MGI Symbol;Acc:MGI:95936]","protein_coding","chromosome","15018"
"ENSMUSG00000079491","H2-T10","ENSMUSG00000079491",3419,0.498098859315589,"histocompatibility 2, T region locus 10 [Source:MGI Symbol;Acc:MGI:95942]","polymorphic_pseudogene","chromosome","15024"
"ENSMUSG00000056116","H2-T22","ENSMUSG00000056116",3414,0.506736965436438,"histocompatibility 2, T region locus 22 [Source:MGI Symbol;Acc:MGI:95956]","protein_coding","chromosome","15039"
"ENSMUSG00000067212","H2-T23","ENSMUSG00000067212",2889,0.540325372101073,"histocompatibility 2, T region locus 23 [Source:MGI Symbol;Acc:MGI:95957]","protein_coding","chromosome","15040"
"ENSMUSG00000053835","H2-T24","ENSMUSG00000053835",2182,0.445921173235564,"histocompatibility 2, T region locus 24 [Source:MGI Symbol;Acc:MGI:95958]","protein_coding","chromosome","15042"
"ENSMUSG00000060032","H2afj","ENSMUSG00000060032",1831,0.545603495357728,"H2A histone family, member J [Source:MGI Symbol;Acc:MGI:3606192]","protein_coding","chromosome","232440"
"ENSMUSG00000041126","H2afv","ENSMUSG00000041126",1633,0.482547458665034,"H2A histone family, member V [Source:MGI Symbol;Acc:MGI:1924855]","protein_coding","chromosome","77605"
"ENSMUSG00000049932","H2afx","ENSMUSG00000049932",1384,0.622832369942196,"H2A histone family, member X [Source:MGI Symbol;Acc:MGI:102688]","protein_coding","chromosome","15270"
"ENSMUSG00000015937","H2afy","ENSMUSG00000015937",6809,0.494198854457336,"H2A histone family, member Y [Source:MGI Symbol;Acc:MGI:1349392]","protein_coding","chromosome",NA
"ENSMUSG00000020086","H2afy2","ENSMUSG00000020086",2175,0.536091954022988,"H2A histone family, member Y2 [Source:MGI Symbol;Acc:MGI:3037658]","protein_coding","chromosome",NA
"ENSMUSG00000037894","H2afz","ENSMUSG00000037894",1776,0.501126126126126,"H2A histone family, member Z [Source:MGI Symbol;Acc:MGI:1888388]","protein_coding","chromosome","51788"
"ENSMUSG00000060743","H3f3a","ENSMUSG00000060743",3504,0.501141552511416,"H3 histone, family 3A [Source:MGI Symbol;Acc:MGI:1097686]","protein_coding","chromosome","15078"
"ENSMUSG00000082284","H3f3a-ps1","ENSMUSG00000082284",410,0.5,"H3 histone, family 3A, pseudogene 1 [Source:MGI Symbol;Acc:MGI:1101782]","processed_pseudogene","chromosome","15079"
"ENSMUSG00000073485","H3f3aos","ENSMUSG00000073485",3044,0.503942181340342,"H3 histone, family 3A, opposite strand [Source:MGI Symbol;Acc:MGI:3802006]","lncRNA","chromosome",NA
"ENSMUSG00000016559","H3f3b","ENSMUSG00000016559",2976,0.43010752688172,"H3 histone, family 3B [Source:MGI Symbol;Acc:MGI:1101768]","protein_coding","chromosome","15081"
"ENSMUSG00000075297","H60b","ENSMUSG00000075297",1213,0.499587798845837,"histocompatibility 60b [Source:MGI Symbol;Acc:MGI:3649078]","protein_coding","chromosome","667281"
"ENSMUSG00000028980","H6pd","ENSMUSG00000028980",5236,0.522154316271963,"hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) [Source:MGI Symbol;Acc:MGI:2140356]","protein_coding","chromosome","100198"
"ENSMUSG00000021476","Habp4","ENSMUSG00000021476",5362,0.511749347258486,"hyaluronic acid binding protein 4 [Source:MGI Symbol;Acc:MGI:1891713]","protein_coding","chromosome","56541"
"ENSMUSG00000063275","Hacd1","ENSMUSG00000063275",2118,0.551463644948064,"3-hydroxyacyl-CoA dehydratase 1 [Source:MGI Symbol;Acc:MGI:1353592]","protein_coding","chromosome","30963"
"ENSMUSG00000035376","Hacd2","ENSMUSG00000035376",3749,0.449719925313417,"3-hydroxyacyl-CoA dehydratase 2 [Source:MGI Symbol;Acc:MGI:1918007]","protein_coding","chromosome","70757"
"ENSMUSG00000033629","Hacd3","ENSMUSG00000033629",2709,0.497600590623846,"3-hydroxyacyl-CoA dehydratase 3 [Source:MGI Symbol;Acc:MGI:1889341]","protein_coding","chromosome","57874"
"ENSMUSG00000028497","Hacd4","ENSMUSG00000028497",6756,0.394020130254588,"3-hydroxyacyl-CoA dehydratase 4 [Source:MGI Symbol;Acc:MGI:1914025]","protein_coding","chromosome","66775"
"ENSMUSG00000038822","Hace1","ENSMUSG00000038822",12851,0.401680803050346,"HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:2446110]","protein_coding","chromosome","209462"
"ENSMUSG00000021884","Hacl1","ENSMUSG00000021884",4945,0.47623862487361,"2-hydroxyacyl-CoA lyase 1 [Source:MGI Symbol;Acc:MGI:1929657]","protein_coding","chromosome","56794"
"ENSMUSG00000027984","Hadh","ENSMUSG00000027984",4977,0.459513763311232,"hydroxyacyl-Coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:96009]","protein_coding","chromosome","15107"
"ENSMUSG00000025745","Hadha","ENSMUSG00000025745",8730,0.448224513172967,"hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit [Source:MGI Symbol;Acc:MGI:2135593]","protein_coding","chromosome","97212"
"ENSMUSG00000059447","Hadhb","ENSMUSG00000059447",6595,0.406974981046247,"hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), beta subunit [Source:MGI Symbol;Acc:MGI:2136381]","protein_coding","chromosome","231086"
"ENSMUSG00000024158","Hagh","ENSMUSG00000024158",1908,0.553459119496855,"hydroxyacyl glutathione hydrolase [Source:MGI Symbol;Acc:MGI:95745]","protein_coding","chromosome","14651"
"ENSMUSG00000061046","Haghl","ENSMUSG00000061046",2643,0.560348089292471,"hydroxyacylglutathione hydrolase-like [Source:MGI Symbol;Acc:MGI:1919877]","protein_coding","chromosome","68977"
"ENSMUSG00000006930","Hap1","ENSMUSG00000006930",3766,0.57222517259692,"huntingtin-associated protein 1 [Source:MGI Symbol;Acc:MGI:1261831]","protein_coding","chromosome","15114"
"ENSMUSG00000021613","Hapln1","ENSMUSG00000021613",5902,0.398508980006777,"hyaluronan and proteoglycan link protein 1 [Source:MGI Symbol;Acc:MGI:1337006]","protein_coding","chromosome","12950"
"ENSMUSG00000030606","Hapln3","ENSMUSG00000030606",3513,0.502988898377455,"hyaluronan and proteoglycan link protein 3 [Source:MGI Symbol;Acc:MGI:1914916]","protein_coding","chromosome","67666"
"ENSMUSG00000007594","Hapln4","ENSMUSG00000007594",3924,0.575178389398573,"hyaluronan and proteoglycan link protein 4 [Source:MGI Symbol;Acc:MGI:2679531]","protein_coding","chromosome","330790"
"ENSMUSG00000027243","Harbi1","ENSMUSG00000027243",5588,0.43915533285612,"harbinger transposase derived 1 [Source:MGI Symbol;Acc:MGI:2443194]","protein_coding","chromosome","241547"
"ENSMUSG00000001380","Hars","ENSMUSG00000001380",2447,0.458929301185125,"histidyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:108087]","protein_coding","chromosome","15115"
"ENSMUSG00000019143","Hars2","ENSMUSG00000019143",4279,0.466697826594999,"histidyl-tRNA synthetase 2 [Source:MGI Symbol;Acc:MGI:1918041]","protein_coding","chromosome","70791"
"ENSMUSG00000003665","Has1","ENSMUSG00000003665",4518,0.462372731297034,"hyaluronan synthase 1 [Source:MGI Symbol;Acc:MGI:106590]","protein_coding","chromosome","15116"
"ENSMUSG00000022367","Has2","ENSMUSG00000022367",4237,0.469907953740854,"hyaluronan synthase 2 [Source:MGI Symbol;Acc:MGI:107821]","protein_coding","chromosome","15117"
"ENSMUSG00000031910","Has3","ENSMUSG00000031910",6380,0.497021943573668,"hyaluronan synthase 3 [Source:MGI Symbol;Acc:MGI:109599]","protein_coding","chromosome","15118"
"ENSMUSG00000050107","Haspin","ENSMUSG00000050107",2810,0.51423487544484,"histone H3 associated protein kinase [Source:MGI Symbol;Acc:MGI:1194498]","protein_coding","chromosome","14841"
"ENSMUSG00000027018","Hat1","ENSMUSG00000027018",2886,0.412681912681913,"histone aminotransferase 1 [Source:MGI Symbol;Acc:MGI:96013]","protein_coding","chromosome","107435"
"ENSMUSG00000041840","Haus1","ENSMUSG00000041840",7167,0.468257290358588,"HAUS augmin-like complex, subunit 1 [Source:MGI Symbol;Acc:MGI:2385076]","protein_coding","chromosome","225745"
"ENSMUSG00000027285","Haus2","ENSMUSG00000027285",3218,0.418272218769422,"HAUS augmin-like complex, subunit 2 [Source:MGI Symbol;Acc:MGI:1913546]","protein_coding","chromosome","66296"
"ENSMUSG00000079555","Haus3","ENSMUSG00000079555",3871,0.365796951692069,"HAUS augmin-like complex, subunit 3 [Source:MGI Symbol;Acc:MGI:2387633]","protein_coding","chromosome","231123"
"ENSMUSG00000022177","Haus4","ENSMUSG00000022177",2378,0.543313708999159,"HAUS augmin-like complex, subunit 4 [Source:MGI Symbol;Acc:MGI:1261794]","protein_coding","chromosome","219072"
"ENSMUSG00000078762","Haus5","ENSMUSG00000078762",3455,0.513169319826339,"HAUS augmin-like complex, subunit 5 [Source:MGI Symbol;Acc:MGI:1919159]","protein_coding","chromosome","71909"
"ENSMUSG00000038047","Haus6","ENSMUSG00000038047",6459,0.422046756463849,"HAUS augmin-like complex, subunit 6 [Source:MGI Symbol;Acc:MGI:1923389]","protein_coding","chromosome","230376"
"ENSMUSG00000031371","Haus7","ENSMUSG00000031371",1438,0.506258692628651,"HAUS augmin-like complex, subunit 7 [Source:MGI Symbol;Acc:MGI:1920988]","protein_coding","chromosome","73738"
"ENSMUSG00000035439","Haus8","ENSMUSG00000035439",5278,0.4759378552482,"4HAUS augmin-like complex, subunit 8 [Source:MGI Symbol;Acc:MGI:1923728]","protein_coding","chromosome","76478"
"ENSMUSG00000020399","Havcr2","ENSMUSG00000020399",2721,0.452774715178243,"hepatitis A virus cellular receptor 2 [Source:MGI Symbol;Acc:MGI:2159682]","protein_coding","chromosome","171285"
"ENSMUSG00000027944","Hax1","ENSMUSG00000027944",1869,0.490101658640984,"HCLS1 associated X-1 [Source:MGI Symbol;Acc:MGI:1346319]","protein_coding","chromosome","23897"
"ENSMUSG00000069919","Hba-a1","ENSMUSG00000069919",812,0.561576354679803,"hemoglobin alpha, adult chain 1 [Source:MGI Symbol;Acc:MGI:96015]","protein_coding","chromosome","15122"
"ENSMUSG00000069917","Hba-a2","ENSMUSG00000069917",667,0.556221889055472,"hemoglobin alpha, adult chain 2 [Source:MGI Symbol;Acc:MGI:96016]","protein_coding","chromosome","110257"
"ENSMUSG00000052305","Hbb-bs","ENSMUSG00000052305",768,0.44921875,"hemoglobin, beta adult s chain [Source:MGI Symbol;Acc:MGI:5474852]","protein_coding","chromosome","100503605"
"ENSMUSG00000073940","Hbb-bt","ENSMUSG00000073940",703,0.440967283072546,"hemoglobin, beta adult t chain [Source:MGI Symbol;Acc:MGI:5474850]","protein_coding","chromosome","101488143"
"ENSMUSG00000024486","Hbegf","ENSMUSG00000024486",4834,0.500413736036409,"heparin-binding EGF-like growth factor [Source:MGI Symbol;Acc:MGI:96070]","protein_coding","chromosome","15200"
"ENSMUSG00000002996","Hbp1","ENSMUSG00000002996",6167,0.431652343116588,"high mobility group box transcription factor 1 [Source:MGI Symbol;Acc:MGI:894659]","protein_coding","chromosome","73389"
"ENSMUSG00000019977","Hbs1l","ENSMUSG00000019977",6051,0.436456784002644,"Hbs1-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1891704]","protein_coding","chromosome","56422"
"ENSMUSG00000026874","Hc","ENSMUSG00000026874",6265,0.44804469273743,"hemolytic complement [Source:MGI Symbol;Acc:MGI:96031]","protein_coding","chromosome","15139"
"ENSMUSG00000045502","Hcar2","ENSMUSG00000045502",1930,0.507772020725389,"hydroxycarboxylic acid receptor 2 [Source:MGI Symbol;Acc:MGI:1933383]","protein_coding","chromosome","80885"
"ENSMUSG00000031352","Hccs","ENSMUSG00000031352",5151,0.439914579693263,"holocytochrome c synthetase [Source:MGI Symbol;Acc:MGI:106911]","protein_coding","chromosome","15159"
"ENSMUSG00000031386","Hcfc1","ENSMUSG00000031386",8360,0.476674641148325,"host cell factor C1 [Source:MGI Symbol;Acc:MGI:105942]","protein_coding","chromosome","15161"
"ENSMUSG00000023904","Hcfc1r1","ENSMUSG00000023904",958,0.589770354906054,"host cell factor C1 regulator 1 (XPO1-dependent) [Source:MGI Symbol;Acc:MGI:2663619]","protein_coding","chromosome","353502"
"ENSMUSG00000020246","Hcfc2","ENSMUSG00000020246",5485,0.436463081130355,"host cell factor C2 [Source:MGI Symbol;Acc:MGI:1915183]","protein_coding","chromosome","67933"
"ENSMUSG00000003283","Hck","ENSMUSG00000003283",2092,0.554015296367113,"hemopoietic cell kinase [Source:MGI Symbol;Acc:MGI:96052]","protein_coding","chromosome","15162"
"ENSMUSG00000022831","Hcls1","ENSMUSG00000022831",2525,0.53980198019802,"hematopoietic cell specific Lyn substrate 1 [Source:MGI Symbol;Acc:MGI:104568]","protein_coding","chromosome","15163"
"ENSMUSG00000021730","Hcn1","ENSMUSG00000021730",18120,0.386258278145695,"hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:MGI Symbol;Acc:MGI:1096392]","protein_coding","chromosome","15165"
"ENSMUSG00000020331","Hcn2","ENSMUSG00000020331",3195,0.653834115805947,"hyperpolarization-activated, cyclic nucleotide-gated K+ 2 [Source:MGI Symbol;Acc:MGI:1298210]","protein_coding","chromosome","15166"
"ENSMUSG00000028051","Hcn3","ENSMUSG00000028051",4154,0.501203659123736,"hyperpolarization-activated, cyclic nucleotide-gated K+ 3 [Source:MGI Symbol;Acc:MGI:1298211]","protein_coding","chromosome","15168"
"ENSMUSG00000032338","Hcn4","ENSMUSG00000032338",6118,0.580091533180778,"hyperpolarization-activated, cyclic nucleotide-gated K+ 4 [Source:MGI Symbol;Acc:MGI:1298209]","protein_coding","chromosome","330953"
"ENSMUSG00000028778","Hcrtr1","ENSMUSG00000028778",2608,0.593174846625767,"hypocretin (orexin) receptor 1 [Source:MGI Symbol;Acc:MGI:2385650]","protein_coding","chromosome","230777"
"ENSMUSG00000028800","Hdac1","ENSMUSG00000028800",3445,0.498693759071118,"histone deacetylase 1 [Source:MGI Symbol;Acc:MGI:108086]","protein_coding","chromosome","433759"
"ENSMUSG00000062906","Hdac10","ENSMUSG00000062906",3379,0.552234388872447,"histone deacetylase 10 [Source:MGI Symbol;Acc:MGI:2158340]","protein_coding","chromosome","170787"
"ENSMUSG00000034245","Hdac11","ENSMUSG00000034245",3849,0.561704338789296,"histone deacetylase 11 [Source:MGI Symbol;Acc:MGI:2385252]","protein_coding","chromosome","232232"
"ENSMUSG00000019777","Hdac2","ENSMUSG00000019777",4474,0.410147518998659,"histone deacetylase 2 [Source:MGI Symbol;Acc:MGI:1097691]","protein_coding","chromosome","15182"
"ENSMUSG00000024454","Hdac3","ENSMUSG00000024454",4054,0.471632955106068,"histone deacetylase 3 [Source:MGI Symbol;Acc:MGI:1343091]","protein_coding","chromosome","15183"
"ENSMUSG00000026313","Hdac4","ENSMUSG00000026313",15813,0.442420793018403,"histone deacetylase 4 [Source:MGI Symbol;Acc:MGI:3036234]","protein_coding","chromosome","208727"
"ENSMUSG00000008855","Hdac5","ENSMUSG00000008855",8780,0.562072892938497,"histone deacetylase 5 [Source:MGI Symbol;Acc:MGI:1333784]","protein_coding","chromosome","15184"
"ENSMUSG00000031161","Hdac6","ENSMUSG00000031161",5817,0.507134261646897,"histone deacetylase 6 [Source:MGI Symbol;Acc:MGI:1333752]","protein_coding","chromosome","15185"
"ENSMUSG00000022475","Hdac7","ENSMUSG00000022475",6755,0.500518134715026,"histone deacetylase 7 [Source:MGI Symbol;Acc:MGI:1891835]","protein_coding","chromosome","56233"
"ENSMUSG00000067567","Hdac8","ENSMUSG00000067567",4839,0.42860095060963,"histone deacetylase 8 [Source:MGI Symbol;Acc:MGI:1917565]","protein_coding","chromosome","70315"
"ENSMUSG00000004698","Hdac9","ENSMUSG00000004698",14838,0.387451138967516,"histone deacetylase 9 [Source:MGI Symbol;Acc:MGI:1931221]","protein_coding","chromosome","79221"
"ENSMUSG00000027360","Hdc","ENSMUSG00000027360",6389,0.484426357802473,"histidine decarboxylase [Source:MGI Symbol;Acc:MGI:96062]","protein_coding","chromosome","15186"
"ENSMUSG00000000295","Hddc2","ENSMUSG00000000295",3508,0.451539338654504,"HD domain containing 2 [Source:MGI Symbol;Acc:MGI:1916942]","protein_coding","chromosome","69692"
"ENSMUSG00000030532","Hddc3","ENSMUSG00000030532",3775,0.499602649006623,"HD domain containing 3 [Source:MGI Symbol;Acc:MGI:1915945]","protein_coding","chromosome","68695"
"ENSMUSG00000004897","Hdgf","ENSMUSG00000004897",2873,0.56143404107205,"heparin binding growth factor [Source:MGI Symbol;Acc:MGI:1194494]","protein_coding","chromosome","15191"
"ENSMUSG00000002833","Hdgfl2","ENSMUSG00000002833",4876,0.569114027891715,"HDGF like 2 [Source:MGI Symbol;Acc:MGI:1194492]","protein_coding","chromosome","15193"
"ENSMUSG00000025104","Hdgfl3","ENSMUSG00000025104",9575,0.416919060052219,"HDGF like 3 [Source:MGI Symbol;Acc:MGI:1352760]","protein_coding","chromosome","29877"
"ENSMUSG00000025421","Hdhd2","ENSMUSG00000025421",6880,0.464825581395349,"haloacid dehalogenase-like hydrolase domain containing 2 [Source:MGI Symbol;Acc:MGI:1924237]","protein_coding","chromosome","76987"
"ENSMUSG00000038422","Hdhd3","ENSMUSG00000038422",1366,0.505124450951684,"haloacid dehalogenase-like hydrolase domain containing 3 [Source:MGI Symbol;Acc:MGI:1919998]","protein_coding","chromosome","72748"
"ENSMUSG00000058979","Hdhd5","ENSMUSG00000058979",4381,0.51244008217302,"haloacid dehalogenase like hydrolase domain containing 5 [Source:MGI Symbol;Acc:MGI:2136976]","protein_coding","chromosome","214932"
"ENSMUSG00000034088","Hdlbp","ENSMUSG00000034088",11320,0.458745583038869,"high density lipoprotein (HDL) binding protein [Source:MGI Symbol;Acc:MGI:99256]","protein_coding","chromosome","110611"
"ENSMUSG00000034551","Hdx","ENSMUSG00000034551",9534,0.364275225508706,"highly divergent homeobox [Source:MGI Symbol;Acc:MGI:2685226]","protein_coding","chromosome","245596"
"ENSMUSG00000050244","Heatr1","ENSMUSG00000050244",7828,0.469724067450179,"HEAT repeat containing 1 [Source:MGI Symbol;Acc:MGI:2442524]","protein_coding","chromosome","217995"
